tot_case_date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
26/11/2023,772330267,228975,13120534,334408,271991,8359,48015,106124,3904,9106,10074249,451204,44224,300811862,11669557,6081617,834050,38115,696614,2046060,110242,994037,4832603,71383,28036,18860,62697,1210175,11922,403355,330404,37519960,7410,314610,1317573,22105,54382,138954,125135,4746340,64474,31472,15410,7698,5320354,99320425,6365994,9109,25213,7174,1230653,88380,1285460,1113594,45883,663740,4690345,99333,3421904,15690,16047,661103,1063957,516023,201834,17130,10189,604930,75184,501104,250670903,184754614,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856173,38437756,171827,20550,5497712,11971,19693,203235,52187,1250304,35326,38572,9614,73674,34228,426809513,472743,2214721,209534,45001764,6813429,750,7624407,2465545,1725769,38008,4841558,26390891,156611,33803572,66391,1746997,1503039,344094,5085,274279,666529,88931,218898,977701,1239904,36113,7930,507269,21537,1350542,2323022,97446174,387097,68394,89152,5140563,186694,33161,120782,16138,230354,63764,312972,42027,7709350,26547,627951,17181,1011211,251280,1403,1277746,233711,641376,172189,5393,1003450,8623682,80064,2416777,16086,9515,267173,895,124496552,,350069,14334,1495481,14581770,399449,1580631,6249,703228,1042046,46864,735759,4505220,4122658,4,6560600,5634432,1252713,514524,494595,3503826,23309567,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6686,841469,89030,2583470,51139,7766,2716943,11051,1870259,1349567,25954,27334,4072629,68642389,34571873,18765,13980340,672629,63993,82495,2733563,4430862,57423,17786,43158,4759586,23460,39527,80,16888,191496,1153361,17004683,,6697,2943,171888,5523002,1067030,24822010,103436829,25389,244538859,1037893,174916,12019,26,552695,11624000,3550,11945,349302,265975
27/11/2023,772330267,228975,13120534,334408,271991,8359,48015,106124,3904,9106,10074249,451204,44224,300811862,11669557,6081617,834050,38115,696614,2046060,110242,994037,4832603,71383,28036,18860,62697,1210175,11922,403355,330404,37519960,7410,314610,1317573,22105,54382,138954,125135,4746340,64474,31472,15410,7698,5320354,99320425,6365994,9109,25213,7174,1230653,88380,1285460,1113594,45883,663740,4690345,99333,3421904,15690,16047,661103,1063957,516023,201834,17130,10189,604930,75184,501104,250670903,184754614,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856173,38437756,171827,20550,5497712,11971,19693,203235,52187,1250304,35326,38572,9614,73674,34228,426809513,472743,2214721,209534,45001764,6813429,750,7624407,2465545,1725769,38008,4841558,26390891,156611,33803572,66391,1746997,1503039,344094,5085,274279,666529,88931,218898,977701,1239904,36113,7930,507269,21537,1350542,2323022,97446174,387097,68394,89152,5140563,186694,33161,120782,16138,230354,63764,312972,42027,7709350,26547,627951,17181,1011211,251280,1403,1277746,233711,641376,172189,5393,1003450,8623682,80064,2416777,16086,9515,267173,895,124496552,,350069,14334,1495481,14581770,399449,1580631,6249,703228,1042046,46864,735759,4505220,4122658,4,6560600,5634432,1252713,514524,494595,3503826,23309567,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6686,841469,89030,2583470,51139,7766,2716943,11051,1870259,1349567,25954,27334,4072629,68642389,34571873,18765,13980340,672629,63993,82495,2733563,4430862,57423,17786,43158,4759586,23460,39527,80,16888,191496,1153361,17004683,,6697,2943,171888,5523002,1067030,24822010,103436829,25389,244538859,1037893,174916,12019,26,552695,11624000,3550,11945,349302,265975
28/11/2023,772330267,228975,13120534,334408,271991,8359,48015,106124,3904,9106,10074249,451204,44224,300811862,11669557,6081617,834050,38115,696614,2046060,110242,994037,4832603,71383,28036,18860,62697,1210175,11922,403355,330404,37519960,7410,314610,1317573,22105,54382,138954,125135,4746340,64474,31472,15410,7698,5320354,99320425,6365994,9109,25213,7174,1230653,88380,1285460,1113594,45883,663740,4690345,99333,3421904,15690,16047,661103,1063957,516023,201834,17130,10189,604930,75184,501104,250670903,184754614,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856173,38437756,171827,20550,5497712,11971,19693,203235,52187,1250304,35326,38572,9614,73674,34228,426809513,472743,2214721,209534,45001764,6813429,750,7624407,2465545,1725769,38008,4841558,26390891,156611,33803572,66391,1746997,1503039,344094,5085,274279,666529,88931,218898,977701,1239904,36113,7930,507269,21537,1350542,2323022,97446174,387097,68394,89152,5140563,186694,33161,120782,16138,230354,63764,312972,42027,7709350,26547,627951,17181,1011211,251280,1403,1277746,233711,641376,172189,5393,1003450,8623682,80064,2416777,16086,9515,267173,895,124496552,,350069,14334,1495481,14581770,399449,1580631,6249,703228,1042046,46864,735759,4505220,4122658,4,6560600,5634432,1252713,514524,494595,3503826,23309567,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6686,841469,89030,2583470,51139,7766,2716943,11051,1870259,1349567,25954,27334,4072629,68642389,34571873,18765,13980340,672629,63993,82495,2733563,4430862,57423,17786,43158,4759586,23460,39527,80,16888,191496,1153361,17004683,,6697,2943,171888,5523002,1067030,24822010,103436829,25389,244538859,1037893,174916,12019,26,552695,11624000,3550,11945,349302,265975
29/11/2023,772330267,228975,13120534,334408,271991,8359,48015,106124,3904,9106,10074249,451204,44224,300811862,11669557,6081617,834050,38115,696614,2046060,110242,994037,4832603,71383,28036,18860,62697,1210175,11922,403355,330404,37519960,7410,314610,1317573,22105,54382,138954,125135,4746340,64474,31472,15410,7698,5320354,99320425,6365994,9109,25213,7174,1230653,88380,1285460,1113594,45883,663740,4690345,99333,3421904,15690,16047,661103,1063957,516023,201834,17130,10189,604930,75184,501104,250670903,184754614,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856173,38437756,171827,20550,5497712,11971,19693,203235,52187,1250304,35326,38572,9614,73674,34228,426809513,472743,2214721,209534,45001764,6813429,750,7624407,2465545,1725769,38008,4841558,26390891,156611,33803572,66391,1746997,1503039,344094,5085,274279,666529,88931,218898,977701,1239904,36113,7930,507269,21537,1350542,2323022,97446174,387097,68394,89152,5140563,186694,33161,120782,16138,230354,63764,312972,42027,7709350,26547,627951,17181,1011211,251280,1403,1277746,233711,641376,172189,5393,1003450,8623682,80064,2416777,16086,9515,267173,895,124496552,,350069,14334,1495481,14581770,399449,1580631,6249,703228,1042046,46864,735759,4505220,4122658,4,6560600,5634432,1252713,514524,494595,3503826,23309567,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6686,841469,89030,2583470,51139,7766,2716943,11051,1870259,1349567,25954,27334,4072629,68642389,34571873,18765,13980340,672629,63993,82495,2733563,4430862,57423,17786,43158,4759586,23460,39527,80,16888,191496,1153361,17004683,,6697,2943,171888,5523002,1067030,24822010,103436829,25389,244538859,1037893,174916,12019,26,552695,11624000,3550,11945,349302,265975
30/11/2023,772330267,228975,13120534,334408,271991,8359,48015,106124,3904,9106,10074249,451204,44224,300811862,11669557,6081617,834050,38115,696614,2046060,110242,994037,4832603,71383,28036,18860,62697,1210175,11922,403355,330404,37519960,7410,314610,1317573,22105,54382,138954,125135,4746340,64474,31472,15410,7698,5320354,99320425,6365994,9109,25213,7174,1230653,88380,1285460,1113594,45883,663740,4690345,99333,3421904,15690,16047,661103,1063957,516023,201834,17130,10189,604930,75184,501104,250670903,184754614,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856173,38437756,171827,20550,5497712,11971,19693,203235,52187,1250304,35326,38572,9614,73674,34228,426809513,472743,2214721,209534,45001764,6813429,750,7624407,2465545,1725769,38008,4841558,26390891,156611,33803572,66391,1746997,1503039,344094,5085,274279,666529,88931,218898,977701,1239904,36113,7930,507269,21537,1350542,2323022,97446174,387097,68394,89152,5140563,186694,33161,120782,16138,230354,63764,312972,42027,7709350,26547,627951,17181,1011211,251280,1403,1277746,233711,641376,172189,5393,1003450,8623682,80064,2416777,16086,9515,267173,895,124496552,,350069,14334,1495481,14581770,399449,1580631,6249,703228,1042046,46864,735759,4505220,4122658,4,6560600,5634432,1252713,514524,494595,3503826,23309567,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6686,841469,89030,2583470,51139,7766,2716943,11051,1870259,1349567,25954,27334,4072629,68642389,34571873,18765,13980340,672629,63993,82495,2733563,4430862,57423,17786,43158,4759586,23460,39527,80,16888,191496,1153361,17004683,,6697,2943,171888,5523002,1067030,24822010,103436829,25389,244538859,1037893,174916,12019,26,552695,11624000,3550,11945,349302,265975
1/12/2023,772330267,228975,13120534,334408,271991,8359,48015,106124,3904,9106,10074249,451204,44224,300811862,11669557,6081617,834050,38115,696614,2046060,110242,994037,4832603,71383,28036,18860,62697,1210175,11922,403355,330404,37519960,7410,314610,1317573,22105,54382,138954,125135,4746340,64474,31472,15410,7698,5320354,99320425,6365994,9109,25213,7174,1230653,88380,1285460,1113594,45883,663740,4690345,99333,3421904,15690,16047,661103,1063957,516023,201834,17130,10189,604930,75184,501104,250670903,184754614,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856173,38437756,171827,20550,5497712,11971,19693,203235,52187,1250304,35326,38572,9614,73674,34228,426809513,472743,2214721,209534,45001764,6813429,750,7624407,2465545,1725769,38008,4841558,26390891,156611,33803572,66391,1746997,1503039,344094,5085,274279,666529,88931,218898,977701,1239904,36113,7930,507269,21537,1350542,2323022,97446174,387097,68394,89152,5140563,186694,33161,120782,16138,230354,63764,312972,42027,7709350,26547,627951,17181,1011211,251280,1403,1277746,233711,641376,172189,5393,1003450,8623682,80064,2416777,16086,9515,267173,895,124496552,,350069,14334,1495481,14581770,399449,1580631,6249,703228,1042046,46864,735759,4505220,4122658,4,6560600,5634432,1252713,514524,494595,3503826,23309567,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6686,841469,89030,2583470,51139,7766,2716943,11051,1870259,1349567,25954,27334,4072629,68642389,34571873,18765,13980340,672629,63993,82495,2733563,4430862,57423,17786,43158,4759586,23460,39527,80,16888,191496,1153361,17004683,,6697,2943,171888,5523002,1067030,24822010,103436829,25389,244538859,1037893,174916,12019,26,552695,11624000,3550,11945,349302,265975
2/12/2023,772330267,228975,13120534,334408,271991,8359,48015,106124,3904,9106,10074249,451204,44224,300811862,11669557,6081617,834050,38115,696614,2046060,110242,994037,4832603,71383,28036,18860,62697,1210175,11922,403355,330404,37519960,7410,314610,1317573,22105,54382,138954,125135,4746340,64474,31472,15410,7698,5320354,99320425,6365994,9109,25213,7174,1230653,88380,1285460,1113594,45883,663740,4690345,99333,3421904,15690,16047,661103,1063957,516023,201834,17130,10189,604930,75184,501104,250670903,184754614,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856173,38437756,171827,20550,5497712,11971,19693,203235,52187,1250304,35326,38572,9614,73674,34228,426809513,472743,2214721,209534,45001764,6813429,750,7624407,2465545,1725769,38008,4841558,26390891,156611,33803572,66391,1746997,1503039,344094,5085,274279,666529,88931,218898,977701,1239904,36113,7930,507269,21537,1350542,2323022,97446174,387097,68394,89152,5140563,186694,33161,120782,16138,230354,63764,312972,42027,7709350,26547,627951,17181,1011211,251280,1403,1277746,233711,641376,172189,5393,1003450,8623682,80064,2416777,16086,9515,267173,895,124496552,,350069,14334,1495481,14581770,399449,1580631,6249,703228,1042046,46864,735759,4505220,4122658,4,6560600,5634432,1252713,514524,494595,3503826,23309567,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6686,841469,89030,2583470,51139,7766,2716943,11051,1870259,1349567,25954,27334,4072629,68642389,34571873,18765,13980340,672629,63993,82495,2733563,4430862,57423,17786,43158,4759586,23460,39527,80,16888,191496,1153361,17004683,,6697,2943,171888,5523002,1067030,24822010,103436829,25389,244538859,1037893,174916,12019,26,552695,11624000,3550,11945,349302,265975
3/12/2023,772612535,229263,13123252,334450,272010,8359,48015,106216,3904,9106,10074857,451272,44224,300845500,11679177,6081748,834070,38115,696614,2046090,110246,994037,4834822,71383,28036,18860,62697,1210338,11922,403398,330409,37519960,7415,315733,1318662,22106,54394,138956,125136,4751943,64474,31472,15440,7698,5323516,99320845,6365994,9109,25213,7174,1230653,88380,1289829,1113594,45883,664794,4700666,99333,3423954,15690,16047,661103,1064984,516023,201834,17130,10189,605636,75188,501117,250890835,184867180,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856293,38437756,171834,20550,5507610,11971,19693,203235,52187,1250306,35326,38572,9614,73676,34228,426979312,472743,2217184,209586,45002179,6813429,750,7624699,2465545,1726210,38008,4841558,26447476,156614,33803572,66391,1746997,1503075,344094,5085,274279,666538,88932,218901,977701,1239904,36124,7930,507269,21545,1350542,2323469,97449480,387557,68421,89162,5147359,186694,33162,120794,16138,230354,63764,315100,42027,7709455,26547,628459,17181,1011233,251280,1403,1277862,233720,641383,172208,5393,1003450,8624787,80064,2422392,16093,9515,267173,895,124502335,,350120,14334,1497336,14597005,399449,1580631,6249,703228,1042099,46864,735759,4505220,4123920,4,6573711,5635228,1252713,514524,494595,3505055,23404646,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6719,841469,89033,2583470,51220,7766,2739037,11051,1871099,1350662,25954,27334,4072636,68647351,34571873,18819,13980340,672639,63993,82495,2736155,4434519,57423,17786,43191,4760122,23460,39527,80,16888,191496,1153361,17004685,,6698,2943,171888,5523693,1067030,24827390,103436829,25389,244647575,1037893,174998,12019,26,552695,11624000,3550,11945,349304,265975
4/12/2023,772612535,229263,13123252,334450,272010,8359,48015,106216,3904,9106,10074857,451272,44224,300845500,11679177,6081748,834070,38115,696614,2046090,110246,994037,4834822,71383,28036,18860,62697,1210338,11922,403398,330409,37519960,7415,315733,1318662,22106,54394,138956,125136,4751943,64474,31472,15440,7698,5323516,99320845,6365994,9109,25213,7174,1230653,88380,1289829,1113594,45883,664794,4700666,99333,3423954,15690,16047,661103,1064984,516023,201834,17130,10189,605636,75188,501117,250890835,184867180,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856293,38437756,171834,20550,5507610,11971,19693,203235,52187,1250306,35326,38572,9614,73676,34228,426979312,472743,2217184,209586,45002179,6813429,750,7624699,2465545,1726210,38008,4841558,26447476,156614,33803572,66391,1746997,1503075,344094,5085,274279,666538,88932,218901,977701,1239904,36124,7930,507269,21545,1350542,2323469,97449480,387557,68421,89162,5147359,186694,33162,120794,16138,230354,63764,315100,42027,7709455,26547,628459,17181,1011233,251280,1403,1277862,233720,641383,172208,5393,1003450,8624787,80064,2422392,16093,9515,267173,895,124502335,,350120,14334,1497336,14597005,399449,1580631,6249,703228,1042099,46864,735759,4505220,4123920,4,6573711,5635228,1252713,514524,494595,3505055,23404646,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6719,841469,89033,2583470,51220,7766,2739037,11051,1871099,1350662,25954,27334,4072636,68647351,34571873,18819,13980340,672639,63993,82495,2736155,4434519,57423,17786,43191,4760122,23460,39527,80,16888,191496,1153361,17004685,,6698,2943,171888,5523693,1067030,24827390,103436829,25389,244647575,1037893,174998,12019,26,552695,11624000,3550,11945,349304,265975
5/12/2023,772612535,229263,13123252,334450,272010,8359,48015,106216,3904,9106,10074857,451272,44224,300845500,11679177,6081748,834070,38115,696614,2046090,110246,994037,4834822,71383,28036,18860,62697,1210338,11922,403398,330409,37519960,7415,315733,1318662,22106,54394,138956,125136,4751943,64474,31472,15440,7698,5323516,99320845,6365994,9109,25213,7174,1230653,88380,1289829,1113594,45883,664794,4700666,99333,3423954,15690,16047,661103,1064984,516023,201834,17130,10189,605636,75188,501117,250890835,184867180,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856293,38437756,171834,20550,5507610,11971,19693,203235,52187,1250306,35326,38572,9614,73676,34228,426979312,472743,2217184,209586,45002179,6813429,750,7624699,2465545,1726210,38008,4841558,26447476,156614,33803572,66391,1746997,1503075,344094,5085,274279,666538,88932,218901,977701,1239904,36124,7930,507269,21545,1350542,2323469,97449480,387557,68421,89162,5147359,186694,33162,120794,16138,230354,63764,315100,42027,7709455,26547,628459,17181,1011233,251280,1403,1277862,233720,641383,172208,5393,1003450,8624787,80064,2422392,16093,9515,267173,895,124502335,,350120,14334,1497336,14597005,399449,1580631,6249,703228,1042099,46864,735759,4505220,4123920,4,6573711,5635228,1252713,514524,494595,3505055,23404646,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6719,841469,89033,2583470,51220,7766,2739037,11051,1871099,1350662,25954,27334,4072636,68647351,34571873,18819,13980340,672639,63993,82495,2736155,4434519,57423,17786,43191,4760122,23460,39527,80,16888,191496,1153361,17004685,,6698,2943,171888,5523693,1067030,24827390,103436829,25389,244647575,1037893,174998,12019,26,552695,11624000,3550,11945,349304,265975
6/12/2023,772612535,229263,13123252,334450,272010,8359,48015,106216,3904,9106,10074857,451272,44224,300845500,11679177,6081748,834070,38115,696614,2046090,110246,994037,4834822,71383,28036,18860,62697,1210338,11922,403398,330409,37519960,7415,315733,1318662,22106,54394,138956,125136,4751943,64474,31472,15440,7698,5323516,99320845,6365994,9109,25213,7174,1230653,88380,1289829,1113594,45883,664794,4700666,99333,3423954,15690,16047,661103,1064984,516023,201834,17130,10189,605636,75188,501117,250890835,184867180,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856293,38437756,171834,20550,5507610,11971,19693,203235,52187,1250306,35326,38572,9614,73676,34228,426979312,472743,2217184,209586,45002179,6813429,750,7624699,2465545,1726210,38008,4841558,26447476,156614,33803572,66391,1746997,1503075,344094,5085,274279,666538,88932,218901,977701,1239904,36124,7930,507269,21545,1350542,2323469,97449480,387557,68421,89162,5147359,186694,33162,120794,16138,230354,63764,315100,42027,7709455,26547,628459,17181,1011233,251280,1403,1277862,233720,641383,172208,5393,1003450,8624787,80064,2422392,16093,9515,267173,895,124502335,,350120,14334,1497336,14597005,399449,1580631,6249,703228,1042099,46864,735759,4505220,4123920,4,6573711,5635228,1252713,514524,494595,3505055,23404646,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6719,841469,89033,2583470,51220,7766,2739037,11051,1871099,1350662,25954,27334,4072636,68647351,34571873,18819,13980340,672639,63993,82495,2736155,4434519,57423,17786,43191,4760122,23460,39527,80,16888,191496,1153361,17004685,,6698,2943,171888,5523693,1067030,24827390,103436829,25389,244647575,1037893,174998,12019,26,552695,11624000,3550,11945,349304,265975
7/12/2023,772612535,229263,13123252,334450,272010,8359,48015,106216,3904,9106,10074857,451272,44224,300845500,11679177,6081748,834070,38115,696614,2046090,110246,994037,4834822,71383,28036,18860,62697,1210338,11922,403398,330409,37519960,7415,315733,1318662,22106,54394,138956,125136,4751943,64474,31472,15440,7698,5323516,99320845,6365994,9109,25213,7174,1230653,88380,1289829,1113594,45883,664794,4700666,99333,3423954,15690,16047,661103,1064984,516023,201834,17130,10189,605636,75188,501117,250890835,184867180,34658,1923,69047,1499712,38997490,98041,78700,49049,12626,1856293,38437756,171834,20550,5507610,11971,19693,203235,52187,1250306,35326,38572,9614,73676,34228,426979312,472743,2217184,209586,45002179,6813429,750,7624699,2465545,1726210,38008,4841558,26447476,156614,33803572,66391,1746997,1503075,344094,5085,274279,666538,88932,218901,977701,1239904,36124,7930,507269,21545,1350542,2323469,97449480,387557,68421,89162,5147359,186694,33162,120794,16138,230354,63764,315100,42027,7709455,26547,628459,17181,1011233,251280,1403,1277862,233720,641383,172208,5393,1003450,8624787,80064,2422392,16093,9515,267173,895,124502335,,350120,14334,1497336,14597005,399449,1580631,6249,703228,1042099,46864,735759,4505220,4123920,4,6573711,5635228,1252713,514524,494595,3505055,23404646,133208,5507,2166,6607,30230,12324,3426,9674,16962,25292,6719,841469,89033,2583470,51220,7766,2739037,11051,1871099,1350662,25954,27334,4072636,68647351,34571873,18819,13980340,672639,63993,82495,2736155,4434519,57423,17786,43191,4760122,23460,39527,80,16888,191496,1153361,17004685,,6698,2943,171888,5523693,1067030,24827390,103436829,25389,244647575,1037893,174998,12019,26,552695,11624000,3550,11945,349304,265975
